BLG500_01_86505  17 54 14.79 -29 01 10.5 4 OGLE-2018-BLG-1053  8099  0.72497 2458311.50261  0.526230  16.095471  0.00000  0.00000       0 15.708 15.734 16.138 N 0.023675 0.007923 0.010306 m
BLG500_01_95015  17 54 11.43 -28 59 07.2 4 OGLE-2017-BLG-0001  8099  0.78529 2457774.36889  0.586009  57.967256  0.00000  0.00000       0 17.676 17.660 16.067 N 0.004752 0.002256 0.003335 m
BLG500_01_98704  17 54 17.02 -28 57 53.5 4 OGLE-2018-BLG-0030  8097  0.80718 2458169.07956  0.144744  39.650004  0.00000  0.00000       0 18.653 19.656 16.159 N 0.001667 0.000408 0.000433 m
BLG500_02_122171 17 53 15.69 -29 09 47.2 4 OGLE-2011-BLG-0169  8067  0.95312 2455653.46786  0.668904   5.193221  0.00000  0.00000       0 16.514 16.490 16.660 N 0.089152 0.033707 0.037562 m
BLG500_02_12602  17 53 43.05 -29 08 45.8 4 OGLE-2011-BLG-0168  7811  0.99614 2455690.10901  0.359637  25.117667  0.00000  0.00000       0 16.498 16.725 16.041 N 0.009281 0.001665 0.007339 m
BLG500_02_145806 17 53 23.97 -29 02 28.6 4 OGLE-2016-BLG-0301  8068  0.89087 2457477.23483  0.594163  24.710610  0.00000  0.00000       0 18.716 18.438 16.746 N 0.007577 0.002415 0.003800 m
BLG500_02_152053 17 53 18.46 -28 58 01.9 4 OGLE-2019-BLG-0002  8052  1.25895 2458525.44666  0.785312   1.963725  0.00000  0.00000       0 15.993 16.012 17.069 N 0.184460 0.032495 0.024409 f
BLG500_02_171893 17 53 12.49 -29 12 05.8 4 OGLE-2017-BLG-1221  8057  0.92604 2457974.31694  0.142077  66.879301  0.00000  0.00000       0 18.620 20.061 16.523 N 0.001747 0.000639 0.003177 m
BLG500_02_206460 17 53 12.72 -28 57 50.4 4 OGLE-2019-BLG-1497  8063  0.84339 2458782.79270  0.485573  19.993779  0.00000  0.00000       0 15.986 17.400 17.139 N 0.011899 0.003859 0.005032 m
BLG500_02_89585  17 53 35.20 -29 01 49.3 4 OGLE-2015-BLG-1601  8065  0.90430 2457256.32596  0.152266  19.617259  0.00000  0.00000       0 16.736 16.797 16.532 N 0.017707 0.008825 0.005164 m
BLG500_02_97235  17 53 34.76 -28 57 42.7 4 OGLE-2011-BLG-0243  8061  1.23727 2455713.81490  0.646489  29.048421  0.00000  0.00000       0 16.674 16.805 16.682 N 0.011298 0.002578 0.004698 m
BLG500_03_134278 17 52 32.62 -29 00 08.9 4 OGLE-2018-BLG-0032  8072  0.97837 2458246.86863  0.451403 135.825109  0.00000  0.00000       0 17.688 18.968 17.505 N 0.002647 0.000474 0.004134 m
BLG500_03_19559  17 52 58.92 -29 06 30.3 4 OGLE-2018-BLG-0031  8058  0.99396 2458233.28657  0.831880  34.973498  0.00000  0.00000       0 17.291 17.207 16.815 N 0.010712 0.002324 0.014590 m
BLG500_03_20504  17 52 59.39 -29 05 57.1 4 OGLE-2013-BLG-0835  8050  0.90883 2456449.97648  0.057955   9.527845  0.00000  0.00000       0 18.165 18.383 16.827 N 0.015677 0.004023 0.017285 m
BLG500_03_39482  17 52 57.84 -28 59 28.4 4 OGLE-2012-BLG-0812  8036  1.56729 2456106.13112  0.277747  19.558798  0.00000  0.00000       0 16.991 17.083 17.338 N 0.019655 0.007329 0.004919 m
BLG500_03_41756  17 52 57.75 -28 58 51.2 4 OGLE-2015-BLG-0244  8064  0.84171 2457138.36098  0.611262  65.777071  0.00000  0.00000       0 18.922 18.864 17.338 N 0.002977 0.001103 0.005058 m
BLG500_03_5365   17 52 55.18 -29 10 04.4 4 OGLE-2012-BLG-0325  8056  1.51501 2456040.41545  0.668575  21.264424  0.00000  0.00000       0 16.748 17.494 16.829 N 0.013625 0.002863 0.009072 m
BLG500_03_96481  17 52 46.15 -28 57 33.2 4 OGLE-2013-BLG-1617  8001  1.03496 2456515.38895  0.217869   9.476720  0.00000  0.00000       0 17.617 17.585 17.558 N 0.031950 0.005715 0.014158 m
BLG500_04_120657 17 51 49.91 -29 01 59.5 4 OGLE-2012-BLG-1102  8096  1.02038 2456161.36395  0.522213  43.242104  0.00000  0.00000       0 17.974 18.938 17.768 f 0.006460 0.002036 0.007763 m
BLG500_04_168466 17 51 47.96 -28 59 03.5 4 OGLE-2016-BLG-0001  8095  0.97702 2457413.59998  0.736129  67.561425  0.30802  0.17174 2457420 18.749 18.441 17.826 f 0.003464 0.000895 0.002284 m
BLG500_04_173304 17 51 39.97 -28 56 21.2 4 OGLE-2019-BLG-0312  4371  1.31172 2458569.02249  0.509521  11.427994  0.00000  0.00000       0 17.941 17.705 17.972 f 0.026914 0.005643 0.027052 m
BLG500_04_41674  17 52 13.07 -28 56 12.1 4 OGLE-2018-BLG-1565  5549  1.57474 2458435.14809  0.692431  49.411212  0.00000  0.00000       0 16.012 15.935 17.424 f 0.014502 0.002984 0.026015 m
BLG500_04_4762   17 52 11.52 -29 11 22.1 4 OGLE-2015-BLG-1739  8095  1.15526 2457266.66889  0.321005  26.227656  0.00000  0.00000       0 16.862 17.525 17.085 f 0.014220 0.006675 0.007041 m
BLG500_04_69810  17 52 07.14 -29 02 41.9 4 OGLE-2017-BLG-0002  8095  1.01062 2457792.81277  0.271826  13.203611  0.00000  0.00000       0 18.182 18.271 17.426 f 0.021956 0.010997 0.007879 m
BLG500_04_93584  17 51 58.55 -29 13 08.0 4 OGLE-2012-BLG-1376  8072  0.86782 2456179.25220  0.299300   8.943200  0.00000  0.00000       0 18.593 18.424 17.551 N 0.035436 0.020319 0.023026 m
BLG500_05_33444  17 51 18.04 -29 12 39.7 4 OGLE-2012-BLG-0570  8081  1.04300 2456064.00242  0.093757  10.795556  0.00000  0.00000       0 18.191 18.274 18.359 f 0.026082 0.007923 0.026454 m
BLG500_05_45580  17 51 27.61 -29 05 07.0 4 OGLE-2015-BLG-1568  8097  0.92698 2457257.91682  1.183172  60.375312  0.00000  0.00000       0 18.582 18.369 18.316 f 0.010136 0.003554 0.005664 m
BLG500_05_75887  17 51 07.69 -29 05 28.4 4 OGLE-2014-BLG-1278  8097  0.93154 2456871.53991  1.688298  29.382341  0.00000  0.00000       0 16.289 16.287 18.583 f 0.032318 0.008803 0.043729 m
BLG500_06_3210   17 50 51.32 -29 12 02.0 4 OGLE-2019-BLG-1462  8077  0.98896 2458751.64968  0.186617   8.543570  0.00000  0.00000       0 18.890 18.668 18.675 f 0.033141 0.011048 0.021240 m
BLG500_07_19264  17 49 58.64 -29 05 00.2 4 OGLE-2018-BLG-0002  8085  1.32177 2458170.70251  1.059521  55.971120  0.00000  0.00000       0 17.884 17.709 17.946 f 0.012302 0.006308 0.016906 m
BLG500_08_128070 17 54 43.38 -28 44 21.4 4 OGLE-2018-BLG-0383  8100  0.98594 2458199.24114  0.112368   7.430423  0.00000  0.00000       0 15.488 17.356 16.012 f 0.019671 0.006582 0.007246 m
BLG500_08_169100 17 54 34.41 -28 49 49.1 4 OGLE-2013-BLG-1181  8091  1.12064 2456511.48058  1.494129  31.498578  0.00000  0.00000       0 16.676 16.674 15.970 f 0.007647 0.002374 0.011682 m
BLG500_08_193592 17 54 36.31 -28 42 08.1 4 OGLE-2015-BLG-1383  8088  1.03465 2457213.88692  0.833379  19.257642  0.00000  0.00000       0 18.303 18.258 16.135 f 0.005572 0.000998 0.003257 m
BLG500_08_199849 17 54 30.03 -28 39 14.4 4 OGLE-2011-BLG-0187  5580  0.98961 2455659.20025  0.455727   8.510841  0.00000  0.00000       0 16.618 16.587 16.238 f 0.034334 0.007721 0.013857 m
BLG500_08_30586  17 55 03.61 -28 40 39.3 4 OGLE-2011-BLG-0424  8087  1.22818 2455732.04483  0.286693  17.058959  0.00000  0.00000       0 16.267 16.452 16.334 f 0.017444 0.003388 0.012000 m
BLG500_08_61773  17 54 50.62 -28 49 48.7 4 OGLE-2019-BLG-0560  8102  0.85944 2458619.03843  0.003317  31.593621  0.00000  0.00000       0 18.800 19.499 16.092 f 0.002623 0.000681 0.002439 m
BLG500_08_88379  17 54 49.71 -28 40 11.3 4 OGLE-2015-BLG-1994  8089  1.34873 2457282.56063  0.493831   7.177838  0.00000  0.00000       0 16.784 16.729 16.201 f 0.034024 0.009968 0.024672 m
BLG500_09_103371 17 54 09.47 -28 37 25.1 4 OGLE-2018-BLG-0318  7991  1.00974 2458188.78049  0.121243   4.689282  0.00000  0.00000       0 18.644 18.591 16.701 f 0.025328 0.007785 0.003809 m
BLG500_09_135943 17 54 04.80 -28 44 29.9 4 OGLE-2018-BLG-0562  8090  1.50690 2458226.54783  0.176593   4.872060  0.00000  0.00000       0 16.881 16.903 16.377 f 0.047681 0.018020 0.010708 m
BLG500_09_137411 17 54 02.32 -28 44 15.2 4 OGLE-2015-BLG-0003  8092  0.98802 2457076.34630  0.195911  23.746778  0.00000  0.00000       0 17.674 18.115 16.380 f 0.007228 0.002453 0.002786 m
BLG500_09_19925  17 54 27.50 -28 46 28.5 4 OGLE-2016-BLG-0937  4028  1.70004 2457550.14999  0.417416  16.868731  0.00000  0.00000       0 17.221 18.196 16.329 f 0.008111 0.001907 0.000881 m
BLG500_09_205818 17 53 50.18 -28 40 36.6 4 OGLE-2013-BLG-0736  7985  1.42275 2456461.67506  0.166907  19.679677  0.00000  0.00000       0 16.290 16.394 16.787 f 0.014497 0.001836 0.007554 m
BLG500_09_206468 17 53 51.31 -28 39 14.1 4 OGLE-2018-BLG-1054  8085  0.91114 2458292.43773  0.863848   7.014312  0.00000  0.00000       0 17.499 17.469 17.157 f 0.038481 0.013258 0.035676 m
BLG500_09_26342  17 54 25.57 -28 45 24.0 4 OGLE-2018-BLG-0003  7713  1.28675 2458170.50418  0.883137  25.651897  0.00000  0.00000       0 16.108 16.087 16.386 f 0.013735 0.003795 0.008134 m
BLG500_09_26621  17 54 23.53 -28 43 50.5 4 OGLE-2017-BLG-0624  8084  0.88348 2457883.60544  0.463723   1.744936  0.00000  0.00000       0 16.298 16.304 16.254 f 0.294198 0.159079 0.142102 f
BLG500_09_57843  17 54 10.08 -28 51 05.2 4 OGLE-2013-BLG-0005  8094  0.84410 2456391.80659  0.174818  38.352310  0.00000  0.00000       0 16.641 16.707 16.174 f 0.009469 0.003215 0.011464 m
BLG500_09_80642  17 54 14.45 -28 43 33.2 4 OGLE-2018-BLG-0967  8089  1.04448 2458299.38213  0.967431  16.923666  0.00000  0.00000       0 16.538 16.667 16.314 f 0.013620 0.003927 0.013952 m
BLG500_09_89686  17 54 14.08 -28 41 00.3 4 OGLE-2016-BLG-0785  8100  0.86936 2457548.75049  0.951442  32.267487  0.00000  0.00000       0 17.982 18.129 16.435 f 0.006464 0.002529 0.001663 m
BLG500_10_188785 17 53 08.75 -28 42 16.5 4 OGLE-2014-BLG-1995  8046  0.95776 2456976.08262  0.308826  45.231201  0.00000  0.00000       0 18.814 18.486 17.061 f 0.005494 0.001920 0.005406 m
BLG500_10_2427   17 53 38.32 -28 53 43.3 4 OGLE-2013-BLG-1761  8036  1.05517 2456564.99462  0.116192  35.516464  0.00000  0.00000       0 18.549 19.203 16.351 f 0.005003 0.002821 0.002934 m
BLG500_10_5957   17 53 38.57 -28 52 51.8 4 OGLE-2019-BLG-0072  8020  1.45978 2458553.07531  0.910129  24.373469  0.00000  0.00000       0 17.453 17.402 16.372 f 0.009711 0.003554 0.004967 m
BLG500_10_63492  17 53 25.94 -28 48 02.1 4 OGLE-2013-BLG-1095  8054  0.99760 2456557.40038  0.449284  59.731268  0.00000  0.00000       0 15.836 16.552 16.745 f 0.009879 0.002833 0.007530 m
BLG500_10_99524  17 53 26.36 -28 37 20.9 4 OGLE-2019-BLG-0305  7897  0.89679 2458592.56341  0.425975  44.210392  0.00000  0.00000       0 18.618 18.989 17.396 f 0.004543 0.001552 0.007349 m
BLG500_11_129748 17 52 41.95 -28 37 22.8 4 OGLE-2019-BLG-0171  7890  0.94378 2458585.57517  0.038870  27.010871  0.00000  0.00000       0 17.732 17.774 17.583 f 0.011070 0.004229 0.003893 m
BLG500_11_23215  17 52 58.22 -28 43 21.7 4 OGLE-2012-BLG-0632  8041  0.88235 2456072.21321  0.955336  10.832217  0.00000  0.00000       0 17.035 17.408 17.287 f 0.026816 0.005745 0.012874 m
BLG500_11_56144  17 52 49.27 -28 49 16.4 4 OGLE-2015-BLG-0245  8045  0.96053 2457125.86509  0.295636  37.734893  0.00000  0.00000       0 17.893 17.841 17.255 f 0.007163 0.001078 0.005160 m
BLG500_11_90448  17 52 34.72 -28 54 13.9 4 OGLE-2012-BLG-0689  7375  1.42154 2456072.21600  0.729192   3.306346  0.00000  0.00000       0 17.159 17.371 17.498 f 0.089319 0.020581 0.088342 m
BLG500_12_102096 17 51 58.77 -28 45 12.3 4 -                   8104  0.95531 2457945.61435  1.018959  93.970552  0.00000  0.00000       0 18.113 18.096 18.143 f 0.008027 0.003629 0.004482 m
BLG500_12_11028  17 52 13.60 -28 50 05.2 4 -                   8090  0.84341 2455420.87642  0.162027   3.478260  0.00000  0.00000       0 16.499 16.408 17.257 f 0.106831 0.028621 0.049362 m
BLG500_12_111140 17 51 53.75 -28 38 32.2 4 -                   8098  1.02644 2455479.46946  1.089042  89.555655  0.00000  0.00000       0 17.480 17.444 18.581 f 0.010766 0.004342 0.004150 m
BLG500_12_117694 17 51 45.97 -28 53 22.8 4 OGLE-2018-BLG-0005  8062  1.59719 2458159.69491  1.121000  11.644577  0.00000  0.00000       0 15.077 15.076 17.588 f 0.085842 0.023170 0.070689 m
BLG500_12_122791 17 51 48.93 -28 51 00.6 4 -                   8094  1.15935 2455392.39425  0.323636  24.467209  0.00000  0.00000       0 17.844 18.086 17.626 f 0.011484 0.004117 0.003742 m
BLG500_12_123130 17 51 44.51 -28 51 51.0 4 OGLE-2013-BLG-0770  8076  1.06037 2456471.80256  0.256304  23.790712  0.00000  0.00000       0 17.391 17.727 17.606 f 0.017170 0.003891 0.002374 m
BLG500_13_69421  17 51 10.21 -28 46 18.1 4 OGLE-2011-BLG-1026  8103  0.91104 2455803.71909  0.414243  28.413775  0.00000  0.00000       0 18.366 18.241 18.523 f 0.015880 0.006649 0.006870 m
BLG500_14_35322  17 50 39.93 -28 41 16.2 4 OGLE-2011-BLG-0052  8098  0.90020 2455623.47784  0.165277  14.107862  0.00000  0.00000       0 18.873 18.734 18.483 f 0.020867 0.002809 0.021238 m
BLG500_17_160173 17 54 34.77 -28 27 49.5 4 -                   8069  0.83473 2455437.84892  0.248503   8.584379  0.00000  0.00000       0 18.030 18.830 16.828 f 0.011021 0.002403 0.009618 m
BLG500_17_165419 17 54 34.82 -28 25 28.1 4 OGLE-2016-BLG-1733  8062  1.13427 2457642.89355  0.410191   3.585505  0.00000  0.00000       0 16.091 16.125 16.952 f 0.121415 0.042436 0.081186 m
BLG500_17_166273 17 54 36.51 -28 25 09.3 4 OGLE-2014-BLG-1130  8077  0.99801 2456856.38495  0.074960  18.501727  0.00000  0.00000       0 17.894 18.052 17.031 f 0.013730 0.005002 0.005344 m
BLG500_17_177486 17 54 36.07 -28 21 19.8 4 OGLE-2016-BLG-0002  8072  1.08816 2457426.68454  0.410032   8.659549  0.00000  0.00000       0 17.025 16.939 17.156 f 0.043989 0.012768 0.025140 m
BLG500_17_183734 17 54 32.71 -28 18 53.1 4 OGLE-2012-BLG-1046  6946  1.19068 2456126.28835  0.443668  22.004533  0.00000  0.00000       0 17.212 18.814 17.184 f 0.007447 0.002719 0.002883 m
BLG500_17_41229  17 54 51.10 -28 35 50.9 4 -                   7953  1.35497 2455390.52255  0.616615   6.012523  0.00000  0.00000       0 16.091 16.224 16.385 f 0.050691 0.020955 0.013746 m
BLG500_17_41583  17 54 50.34 -28 36 21.0 4 OGLE-2013-BLG-1684  3506  1.86632 2456534.74546  0.212317   6.654966  0.00000  0.00000       0 17.654 17.464 16.349 f 0.023403 0.003592 0.012211 m
BLG500_17_53866  17 54 57.85 -28 30 45.5 4 OGLE-2011-BLG-0367  8019  1.02114 2455707.67692  0.022241  11.088451  0.00000  0.00000       0 17.570 17.632 16.738 f 0.015996 0.005864 0.009644 m
BLG500_17_91201  17 54 43.31 -28 35 45.1 4 OGLE-2017-BLG-1370  8036  0.90421 2457954.40139  0.073159   8.794095  0.00000  0.00000       0 18.734 19.862 16.280 f 0.006421 0.002463 0.004339 m
BLG500_18_100836 17 53 57.31 -28 33 36.3 4 OGLE-2018-BLG-0006  8106  0.85982 2458122.98370  0.222893 112.789185  0.00000  0.00000       0 14.773 17.813 16.753 f 0.003389 0.001809 0.003724 m
BLG500_18_101847 17 53 59.16 -28 33 38.0 4 OGLE-2015-BLG-1783  8109  0.86936 2457248.70761  0.574490   8.066645  0.00000  0.00000       0 17.514 17.509 16.698 f 0.023491 0.006961 0.025190 m
BLG500_18_12916  17 54 20.60 -28 31 55.8 4 OGLE-2019-BLG-1167  8087  1.61879 2458697.11839  0.186294  24.421351  0.00000  0.00000       0 17.848 19.085 16.721 f 0.004843 0.001268 0.001535 m
BLG500_18_13298  17 54 18.21 -28 30 40.9 4 OGLE-2017-BLG-0470  8104  0.89206 2457872.43586  0.733578  17.733331  0.00000  0.00000       0 18.175 18.130 16.795 f 0.008979 0.002493 0.002885 m
BLG500_18_13339  17 54 19.58 -28 30 28.3 4 OGLE-2018-BLG-0182  8101  1.05574 2458226.10643  0.310432  63.166443  0.00000  0.00000       0 18.386 18.285 16.798 f 0.004779 0.001142 0.001397 m
BLG500_18_159169 17 53 52.54 -28 32 02.5 4 OGLE-2015-BLG-0388  8101  0.92238 2457161.55163  0.454713  44.181435  0.00000  0.00000       0 17.425 17.911 16.896 f 0.008293 0.003687 0.003350 m
BLG500_18_183    17 54 25.32 -28 34 53.1 4 OGLE-2012-BLG-1144  7752  1.02499 2456134.18948  0.297029   6.075795  0.00000  0.00000       0 16.185 16.267 16.513 f 0.071397 0.020288 0.021786 m
BLG500_18_19815  17 54 18.76 -28 27 48.3 4 OGLE-2014-BLG-1643  8102  0.92133 2456899.69448  0.205718  16.194715  0.00000  0.00000       0 18.130 18.103 16.850 f 0.008483 0.002063 0.005486 m
BLG500_18_80090  17 54 16.58 -28 22 47.5 4 OGLE-2018-BLG-0983  8104  0.85201 2458299.97916  0.275491  15.175977  0.00000  0.00000       0 17.256 17.353 17.240 f 0.020210 0.006700 0.016560 m
BLG500_18_86935  17 54 15.28 -28 21 00.6 4 OGLE-2015-BLG-1341  8102  0.97522 2457217.37219  0.544394  27.734326  0.00000  0.00000       0 18.570 18.183 17.314 f 0.007275 0.001701 0.007617 m
BLG500_18_96122  17 54 06.43 -28 36 02.0 4 OGLE-2017-BLG-1812  7820  2.18887 2458043.20279  1.237073   9.480246  0.00000  0.00000       0 16.899 16.890 16.726 f 0.021503 0.004431 0.011307 m
BLG500_19_115672 17 53 23.19 -28 28 35.1 4 OGLE-2018-BLG-0034  8099  0.91510 2458208.06610  0.255577  22.005373  0.00000  0.00000       0 16.098 16.107 16.841 f 0.024252 0.008278 0.006524 m
BLG500_19_122955 17 53 19.82 -28 27 02.6 4 -                   8105  0.93606 2455448.92655  1.327115  83.844305  0.00000  0.00000       0 15.837 15.835 16.873 f 0.018907 0.011202 0.005002 m
BLG500_19_137324 17 53 17.81 -28 21 56.2 4 OGLE-2016-BLG-0302  8103  0.90116 2457457.38876  0.394472   4.746216  0.00000  0.00000       0 17.353 18.092 17.197 f 0.032260 0.007440 0.022679 m
BLG500_19_172129 17 53 10.20 -28 25 42.1 4 OGLE-2013-BLG-0008  8095  1.09589 2456347.68986  1.133931  12.949365  0.00000  0.00000       0 16.443 16.435 16.956 f 0.025424 0.008441 0.002439 m
BLG500_19_43414  17 53 38.60 -28 19 44.6 4 OGLE-2018-BLG-0808  7973  1.53336 2458305.95225  0.337437  28.999182 -0.42031  0.50000 2458306 15.201 15.372 17.309 f 0.022101 0.002200 0.007644 m
BLG500_19_43709  17 53 37.40 -28 18 46.3 4 OGLE-2019-BLG-0139  6039  1.01127 2458547.36863  1.214920   7.580957  0.00000  0.00000       0 16.392 16.397 17.319 f 0.045025 0.007856 0.016586 m
BLG500_19_53037  17 53 33.99 -28 33 43.3 4 OGLE-2017-BLG-1143  8102  0.95187 2457945.09326  0.111226  13.889602  0.00000  0.00000       0 17.789 17.805 16.976 f 0.014578 0.005228 0.009915 m
BLG500_19_87471  17 53 25.64 -28 22 38.7 4 OGLE-2018-BLG-1717  8091  1.33042 2458394.71251  0.740298  19.969758  0.00000  0.00000       0 18.831 18.556 17.243 f 0.011919 0.005409 0.001630 m
BLG500_19_92803  17 53 27.42 -28 19 11.6 4 OGLE-2019-BLG-0140  7806  0.93527 2458549.87308  0.282611   8.331247  0.00000  0.00000       0 15.294 15.375 17.155 f 0.070097 0.010976 0.048285 m
BLG500_19_973    17 53 40.17 -28 35 59.8 4 OGLE-2016-BLG-1420  7900  0.95333 2457639.02871  0.289622  35.669507  0.00000  0.00000       0 18.036 18.312 17.045 f 0.006465 0.002226 0.002957 m
BLG500_19_97980  17 53 23.80 -28 36 05.8 4 OGLE-2013-BLG-0802  7664  0.90196 2456455.31387  0.550259  15.811973  0.00000  0.00000       0 17.828 17.742 17.131 f 0.014668 0.003566 0.004431 m
BLG500_20_121186 17 52 35.70 -28 22 04.9 4 -                   8108  1.12535 2455480.62954  0.154770  46.456397  0.00000  0.00000       0 17.655 18.552 17.790 f 0.006944 0.002333 0.004675 m
BLG500_20_126177 17 52 38.83 -28 19 32.9 4 OGLE-2018-BLG-0876  8040  1.05901 2458282.94189  0.845168  15.893852  0.00000  0.00000       0 18.094 17.753 17.514 f 0.021253 0.008969 0.009979 m
BLG500_20_237    17 52 55.93 -28 35 27.3 4 OGLE-2018-BLG-1345  8074  1.15386 2458394.56884  1.352581  41.227672  0.00000  0.00000       0 17.139 17.136 17.758 f 0.013421 0.003996 0.015898 m
BLG500_20_42622  17 52 52.71 -28 36 17.1 4 -                   6603  1.23911 2456514.74798  0.328985  49.545676  0.00000  0.00000       0 17.687 18.644 17.769 f 0.005169 0.002292 0.003953 m
BLG500_20_71790  17 52 50.57 -28 23 01.6 4 OGLE-2012-BLG-0987  8076  1.86934 2456119.25199  0.104009  14.120719  0.00000  0.00000       0 18.299 18.311 17.115 f 0.010791 0.001094 0.004866 m
BLG500_20_9568   17 52 56.89 -28 31 00.6 4 OGLE-2011-BLG-1515  8103  0.86798 2455868.01470  0.409249  30.595602  0.00000  0.00000       0 18.794 18.778 17.619 f 0.007136 0.001660 0.001832 m
BLG500_21_113849 17 51 41.27 -28 30 48.9 4 OGLE-2012-BLG-1196  7128  1.69912 2456141.34081  0.512434   9.934896  0.00000  0.00000       0 18.828 18.581 17.655 f 0.014472 0.003617 0.003072 m
BLG500_21_130571 17 51 48.86 -28 22 49.0 4 OGLE-2013-BLG-1563  8103  0.77517 2456517.87938  0.263989   8.573682  0.00000  0.00000       0 18.239 18.553 17.662 f 0.020070 0.004418 0.012452 m
BLG500_21_135084 17 51 46.72 -28 22 26.2 4 OGLE-2016-BLG-0314  8103  0.78320 2457468.10065  1.008999  11.311668  0.00000  0.00000       0 17.711 17.665 17.648 f 0.026020 0.007306 0.017799 m
BLG500_21_47755  17 52 02.13 -28 25 36.5 4 OGLE-2012-BLG-1586  8100  0.88972 2456195.15645  0.234220  14.609219  0.00000  0.00000       0 17.726 17.789 17.661 f 0.018468 0.004244 0.018715 m
BLG500_21_95162  17 51 58.01 -28 22 14.6 4 OGLE-2018-BLG-1718  8107  0.78893 2458396.02902  0.323108  15.344347  0.00000  0.00000       0 18.840 18.595 17.729 f 0.014017 0.002179 0.009517 m
BLG500_22_126915 17 51 01.19 -28 25 00.7 4 OGLE-2015-BLG-0958  8070  0.92251 2457205.36646  0.760840  43.812337  0.00000  0.00000       0 18.327 18.363 16.711 f 0.003809 0.001360 0.004886 m
BLG500_22_19346  17 51 32.87 -28 26 42.9 4 -                   8078  1.52685 2456463.34028  1.229908  65.978260  0.00000  0.00000       0 17.577 17.520 17.981 f 0.009086 0.000878 0.003075 m
BLG500_22_19721  17 51 36.59 -28 26 08.9 4 OGLE-2016-BLG-1776  7343  0.96911 2457654.42866  0.165321  11.940383  0.00000  0.00000       0 18.278 18.554 17.927 f 0.019933 0.008014 0.013215 m
BLG500_22_46297  17 51 26.47 -28 30 36.7 4 OGLE-2013-BLG-0161  8099  1.08445 2456411.08578  0.063262  35.034730  0.00000  0.00000       0 17.421 17.724 17.780 f 0.019762 0.012618 0.006408 m
BLG500_22_51939  17 51 24.01 -28 29 28.8 4 OGLE-2015-BLG-0489  8105  1.32031 2457142.79412  0.092951  27.948304  0.00000  0.00000       0 18.390 18.351 17.839 f 0.012047 0.003683 0.004636 m
BLG500_22_91641  17 51 13.38 -28 26 04.9 4 OGLE-2018-BLG-0007  8109  0.88813 2458197.34163  0.287252 108.822322  0.00000  0.00000       0 18.764 19.171 18.364 f 0.004487 0.002882 0.007981 m
BLG500_23_22246  17 50 54.73 -28 18 51.6 4 OGLE-2012-BLG-0914  6280  0.94368 2456115.38428  0.460424  14.440080  0.00000  0.00000       0 18.122 17.793 17.588 f 0.022619 0.008507 0.013412 m
BLG500_23_5735   17 50 50.91 -28 31 27.6 4 OGLE-2015-BLG-0771  8102  0.91025 2457147.78725  0.948710  11.180986  0.00000  0.00000       0 18.920 18.730 17.560 f 0.017137 0.006093 0.007555 m
BLG500_26_32531  17 54 12.95 -28 14 17.0 4 OGLE-2019-BLG-0790  8101  0.87434 2458648.45496  0.455560  14.056239  0.00000  0.00000       0 17.897 17.782 17.615 f 0.024830 0.009282 0.008795 m
BLG500_26_3947   17 54 18.24 -28 15 11.6 4 OGLE-2014-BLG-1911  8086  0.86765 2456928.75895  0.460716   6.538212  0.00000  0.00000       0 17.659 17.721 17.532 f 0.039075 0.007218 0.015386 m
BLG500_27_52733  17 53 25.79 -28 07 35.7 4 OGLE-2015-BLG-1618  8101  0.93982 2457274.52997  0.286204  49.390845  0.00000  0.00000       0 18.636 18.930 17.794 f 0.006354 0.002324 0.006868 m
BLG500_27_72858  17 53 20.34 -28 15 14.3 4 OGLE-2011-BLG-0309  8092  1.08635 2455689.88467  0.103047  15.140548  0.00000  0.00000       0 17.993 20.341 17.493 f 0.004819 0.001162 0.000922 m
BLG500_27_84621  17 53 16.82 -28 10 18.1 4 OGLE-2011-BLG-0997  8102  0.90592 2455813.51470  0.350539  58.449656  0.00000  0.00000       0 16.948 18.610 17.855 f 0.010948 0.003524 0.005055 m
BLG500_27_89632  17 53 14.25 -28 07 53.5 4 OGLE-2013-BLG-1762  8103  1.36941 2456560.32633  0.543855  14.979212  0.00000  0.00000       0 16.389 16.886 16.930 f 0.017953 0.007186 0.011101 m
BLG500_28_22235  17 53 01.96 -28 05 17.0 4 OGLE-2018-BLG-0035  6184  0.96203 2458181.84446  0.431400  17.180705  0.00000  0.00000       0 18.821 18.590 18.698 f 0.020130 0.007855 0.013856 m
BLG500_28_65603  17 52 37.77 -28 15 16.5 4 OGLE-2011-BLG-0531  8102  0.94313 2455758.09256  0.722582  16.615063  0.00000  0.00000       0 18.346 17.976 18.725 f 0.027516 0.008604 0.008503 m
BLG501_01_115439 17 54 03.47 -30 18 40.5 4 OGLE-2015-BLG-1184 14826  0.96041 2457177.56023  0.148099  16.517584  0.00000  0.00000       0 18.882 20.509 15.918 f 0.002021 0.000621 0.000878 m
BLG501_01_115879 17 53 57.12 -30 18 10.8 4 OGLE-2011-BLG-0348 14836  0.93554 2455713.59706  0.494190  18.112219  0.00000  0.00000       0 18.315 18.219 15.790 f 0.009234 0.004403 0.002968 m
BLG501_01_143874 17 53 48.10 -30 26 23.6 4 OGLE-2012-BLG-1190 13901  1.65349 2456140.81331  0.061028  20.853377  0.00000  0.00000       0 18.333 20.223 16.080 N 0.002885 0.001281 0.003160 m
